Date,HD,DIS,MSFT,BA,MMM,PFE,NKE,JNJ,MCD,INTC,XOM,GS,JPM,AXP,V,IBM,UNH,PG,GE,KO,CSCO,CVX,CAT,MRK,WMT,VZ,RTX,TRV,AAPL,ADBE,EBAY,QCOM,HPQ,JNPR,AMD
2013-01-15,63.95000076293945,51.09000015258789,27.209999084472656,76.94000244140625,97.29000091552734,25.256166458129883,26.81999969482422,72.37000274658203,91.51000213623047,21.8799991607666,89.52999877929688,135.58999633789062,46.349998474121094,60.7599983215332,40.11249923706055,184.034423828125,53.619998931884766,69.87999725341797,163.07691955566406,37.31999969482422,20.979999542236328,113.44000244140625,95.66999816894531,40.906490325927734,68.9800033569336,41.970001220703125,54.09691619873047,75.55999755859375,17.354286193847656,38.150001525878906,22.100168228149414,64.44000244140625,7.50681209564209,21.010000228881836,2.680000066757202
2013-01-16,63.86000061035156,51.529998779296875,27.040000915527344,74.33999633789062,97.5999984741211,25.246679306030273,26.864999771118164,72.58000183105469,91.0999984741211,22.110000610351562,89.47000122070312,141.08999633789062,46.81999969482422,60.619998931884766,40.04999923706055,184.12045288085938,53.65999984741211,69.33999633789062,162.46153259277344,37.31999969482422,21.030000686645508,113.97000122070312,95.19000244140625,40.59160232543945,69.20999908447266,41.5099983215332,53.851478576660156,75.55000305175781,18.074642181396484,37.880001068115234,22.264310836791992,64.79000091552734,7.815621852874756,20.979999542236328,2.7200000286102295
2013-01-17,65.05000305175781,52.40999984741211,27.25,75.26000213623047,98.08000183105469,25.455408096313477,26.739999771118164,72.9000015258789,91.76000213623047,22.68000030517578,90.19999694824219,141.00999450683594,46.439998626708984,60.7400016784668,39.970001220703125,185.13385009765625,54.400001525878906,69.66999816894531,163.84616088867188,37.5099983215332,20.950000762939453,114.73999786376953,95.69999694824219,40.79198455810547,68.8499984741211,42.130001068115234,54.37382125854492,75.9000015258789,17.952856063842773,37.72999954223633,22.7988224029541,65.13999938964844,7.770208835601807,21.280000686645508,2.740000009536743
2013-01-18,65.47000122070312,52.34000015258789,27.25,75.04000091552734,98.73999786376953,25.180265426635742,26.645000457763672,73.2300033569336,92.26000213623047,21.25,90.80000305175781,144.4499969482422,46.459999084472656,59.779998779296875,39.567501068115234,185.91778564453125,54.560001373291016,69.94000244140625,169.53846740722656,37.70000076293945,21.020000457763672,115.23999786376953,97.62000274658203,41.011451721191406,69.19999694824219,42.540000915527344,54.71995162963867,76.30999755859375,17.85714340209961,37.97999954223633,22.815656661987305,64.68000030517578,7.770208835601807,21.489999771118164,2.4600000381469727
2013-01-22,65.75,52.72999954223633,27.149999618530273,74.16000366210938,99.33000183105469,25.313093185424805,26.739999771118164,72.69000244140625,92.94999694824219,21.170000076293945,90.91999816894531,145.9499969482422,46.540000915527344,59.400001525878906,39.76250076293945,187.4569854736328,56.02000045776367,69.94999694824219,169.3076934814453,37.130001068115234,20.8700008392334,115.91000366210938,97.72000122070312,41.22137451171875,69.58000183105469,42.939998626708984,55.04719924926758,77.94999694824219,18.02750015258789,37.95000076293945,22.462120056152344,64.68000030517578,7.833786964416504,21.5,2.450000047683716
2013-01-23,66.45999908447266,53.95000076293945,27.610000610351562,74.29000091552734,99.48999786376953,25.284629821777344,26.545000076293945,72.8499984741211,93.4800033569336,21.110000610351562,90.69999694824219,145.55999755859375,46.22999954223633,58.93000030517578,39.76250076293945,195.71701049804688,55.90999984741211,70.69000244140625,168.76922607421875,37.130001068115234,20.6200008392334,115.01000213623047,96.8499984741211,40.85877990722656,69.48999786376953,42.790000915527344,55.4247932434082,77.63999938964844,18.357500076293945,38.25,22.46632957458496,64.88999938964844,7.724795818328857,21.280000686645508,2.7300000190734863
2013-01-24,67.3499984741211,53.95000076293945,27.6299991607666,75.31999969482422,99.66999816894531,25.474382400512695,26.93000030517578,73.0999984741211,93.30999755859375,20.950000762939453,91.3499984741211,144.9600067138672,46.369998931884766,59.29999923706055,39.88999938964844,195.43020629882812,56.220001220703125,70.41999816894531,169.61538696289062,37.11000061035156,21.020000457763672,115.5,96.5999984741211,41.03053283691406,69.79000091552734,42.59000015258789,55.95972442626953,78.08999633789062,16.08928680419922,38.11000061035156,23.228113174438477,64.4000015258789,7.724795818328857,21.5,2.7899999618530273
2013-01-25,67.81999969482422,54.380001068115234,27.8799991607666,75.02999877929688,100.58999633789062,25.616697311401367,27.774999618530273,73.91999816894531,93.72000122070312,20.959999084472656,91.7300033569336,144.4600067138672,47.15999984741211,59.5,39.959999084472656,195.95602416992188,56.040000915527344,73.25,171.46153259277344,37.04999923706055,21.149999618530273,116.19999694824219,95.58000183105469,41.46946716308594,69.0,42.66999816894531,56.50723648071289,78.3499984741211,15.710000038146973,38.31999969482422,23.79208755493164,63.65999984741211,7.715713024139404,22.56999969482422,2.8499999046325684
2013-01-28,67.58000183105469,54.36000061035156,27.90999984741211,74.0,100.6500015258789,25.464895248413086,27.25,73.62000274658203,94.36000061035156,21.049999237060547,91.11000061035156,144.14999389648438,46.63999938964844,59.06999969482422,39.087501525878906,195.91778564453125,55.810001373291016,73.7699966430664,173.07691955566406,37.0099983215332,21.059999465942383,116.04000091552734,97.44999694824219,40.963741302490234,69.3499984741211,42.77000045776367,56.51353073120117,77.3499984741211,16.065357208251953,38.2400016784668,23.5479793548584,63.66999816894531,7.729337215423584,22.200000762939453,2.819999933242798
2013-01-29,67.19999694824219,53.9900016784668,28.010000228881836,73.6500015258789,101.80999755859375,26.280834197998047,26.959999084472656,74.41000366210938,94.91999816894531,21.280000686645508,91.76000213623047,147.10000610351562,47.119998931884766,59.45000076293945,39.165000915527344,194.93307495117188,56.279998779296875,75.0,173.07691955566406,37.41999816894531,20.780000686645508,117.20999908447266,98.5999984741211,41.66030502319336,69.88999938964844,43.5,56.48835754394531,77.80999755859375,16.366785049438477,38.52000045776367,23.425926208496094,63.45000076293945,7.484105110168457,21.579999923706055,2.740000009536743
2013-01-30,67.23999786376953,53.790000915527344,27.850000381469727,74.58999633789062,100.80000305175781,26.100568771362305,26.80500030517578,74.08999633789062,94.66999816894531,21.3700008392334,90.66999816894531,147.14999389648438,47.130001068115234,59.33000183105469,38.752498626708984,194.56979370117188,56.08000183105469,75.08000183105469,171.0,37.5,20.579999923706055,116.44999694824219,98.6500015258789,41.507633209228516,69.75,43.61000061035156,56.073001861572266,77.58000183105469,16.315357208251953,37.939998626708984,23.476430892944336,63.529998779296875,7.447774887084961,21.579999923706055,2.6500000953674316
2013-01-31,66.91999816894531,53.880001068115234,27.450000762939453,73.87000274658203,100.55000305175781,25.882352828979492,27.024999618530273,73.91999816894531,95.29000091552734,21.040000915527344,89.97000122070312,147.86000061035156,47.04999923706055,58.810001373291016,39.477500915527344,194.1395721435547,55.209999084472656,75.16000366210938,171.38461303710938,37.2400016784668,20.56999969482422,115.1500015258789,98.38999938964844,41.26908493041992,69.94999694824219,43.61000061035156,55.110130310058594,78.45999908447266,16.267499923706055,37.83000183105469,23.556396484375,66.0199966430664,7.4977288246154785,22.3799991607666,2.5999999046325684
2013-02-01,67.30000305175781,54.59000015258789,27.93000030517578,74.87000274658203,101.55999755859375,26.214420318603516,26.850000381469727,74.18000030517578,95.94999694824219,21.360000610351562,90.04000091552734,149.89999389648438,47.849998474121094,59.90999984741211,39.63999938964844,196.1567840576172,55.77000045776367,75.91999816894531,174.0,37.540000915527344,20.829999923706055,116.5,99.48999786376953,39.91412353515625,70.48999786376953,44.560001373291016,56.53870391845703,79.88999938964844,16.200714111328125,38.34000015258789,24.078283309936523,66.7300033569336,7.475022792816162,22.31999969482422,2.5999999046325684
2013-02-04,66.36000061035156,53.900001525878906,27.440000534057617,75.20999908447266,100.7699966430664,25.77798843383789,26.829999923706055,74.11000061035156,94.5999984741211,21.15999984741211,89.1500015258789,147.52000427246094,47.68000030517578,59.40999984741211,39.162498474121094,194.82791137695312,55.75,75.25,171.61538696289062,37.349998474121094,20.81999969482422,115.19999694824219,98.26000213623047,38.979007720947266,69.62999725341797,44.52000045776367,56.34990692138672,78.0,15.79714298248291,38.099998474121094,23.438552856445312,65.63999938964844,7.347866058349609,22.239999771118164,2.5199999809265137
2013-02-05,66.38999938964844,54.290000915527344,27.5,75.88999938964844,101.48999786376953,26.100568771362305,26.94499969482422,74.66000366210938,94.91000366210938,21.18000030517578,89.73999786376953,150.4499969482422,48.790000915527344,60.65999984741211,39.88249969482422,193.87188720703125,57.77000045776367,75.69999694824219,173.38461303710938,38.13999938964844,21.079999923706055,115.80999755859375,98.44000244140625,39.53244400024414,70.7699966430664,44.560001373291016,56.1736946105957,78.6500015258789,16.351428985595703,38.5099983215332,23.745790481567383,66.94999694824219,7.543142795562744,22.389999389648438,2.5999999046325684
2013-02-06,66.66999816894531,54.52000045776367,27.34000015258789,76.29000091552734,102.69000244140625,25.920303344726562,27.079999923706055,75.38999938964844,95.06999969482422,20.989999771118164,89.79000091552734,151.1199951171875,48.61000061035156,60.560001373291016,40.20500183105469,192.1797332763672,57.380001068115234,76.1500015258789,172.61538696289062,38.310001373291016,21.190000534057617,115.91000366210938,97.69999694824219,39.20801544189453,71.30999755859375,44.75,56.242919921875,78.95999908447266,16.33392906188965,38.400001525878906,23.615320205688477,67.18000030517578,7.57947301864624,22.3799991607666,2.5999999046325684
2013-02-07,66.30999755859375,54.36000061035156,27.280000686645508,77.43000030517578,102.22000122070312,25.57874870300293,27.34000015258789,75.05999755859375,94.62999725341797,20.809999465942383,88.25,150.25999450683594,48.22999954223633,62.13999938964844,39.26499938964844,190.95602416992188,57.04999923706055,76.1500015258789,172.92308044433594,38.90999984741211,21.100000381469727,115.0199966430664,96.11000061035156,39.122135162353516,71.2300033569336,44.459999084472656,56.60792922973633,79.12000274658203,16.722143173217773,38.06999969482422,23.623737335205078,66.54000091552734,7.465939998626709,22.3700008392334,2.569999933242798
